Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
KILMER ST,PDO,PORT COQUITLAM,2018,1,49.269848,-122.74919
KINGSWAY AVE,PDO,PORT COQUITLAM,2018,1,49.251476,-122.759222
KINGSWAY AVE,PDO,PORT COQUITLAM,2018,1,49.253827,-122.764771
LOUGHEED HWY,PDO,PORT COQUITLAM,2018,1,49.271996,-122.78678
MANNING AVE,PDO,PORT COQUITLAM,2018,1,49.268328,-122.757851
MCALLISTER AVE,PDO,PORT COQUITLAM,2018,1,49.263435,-122.782524
PIONEER WAY,PDO,PORT COQUITLAM,2018,1,49.234431,-122.787391
RICHMOND ST,PDO,PORT COQUITLAM,2018,1,49.281617,-122.739383
RINDALL AVE,PDO,PORT COQUITLAM,2018,1,49.255392,-122.78391
RIVERSIDE DR,PDO,PORT COQUITLAM,2018,1,49.267135,-122.740545
ROSELYN WAY,PDO,PORT COQUITLAM,2018,1,49.239981,-122.780353
SALISBURY AVE,PDO,PORT COQUITLAM,2018,1,49.27246,-122.774184
SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,1,49.261663,-122.782298
SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,1,49.272863,-122.775204
SHAUGHNESSY ST,PDO,PORT COQUITLAM,2018,1,49.277257,-122.773337
STELLA PL,PDO,PORT COQUITLAM,2018,1,49.24485,-122.774874
ULSTER ST,PDO,PORT COQUITLAM,2018,1,49.280368,-122.754644
WELCHER AVE,PDO,PORT COQUITLAM,2018,1,49.257899,-122.781313
WELLINGTON ST,PDO,PORT COQUITLAM,2018,1,49.281726,-122.761669
WELLINGTON ST,PDO,PORT COQUITLAM,2018,1,49.283056,-122.761655
WESTERN DR,PDO,PORT COQUITLAM,2018,1,49.242366,-122.782762
WESTMINSTER AVE,PDO,PORT COQUITLAM,2018,1,49.265558,-122.768682
WILSON AVE,PDO,PORT COQUITLAM,2018,1,49.260881,-122.783523
ELGIN AVE,PDO,PORT COQUITLAM,2018,2,49.262927,-122.778709
GREENMOUNT AVE,PDO,PORT COQUITLAM,2018,2,49.284312,-122.763877
KELLY AVE,PDO,PORT COQUITLAM,2018,2,49.259056,-122.78425
KINGSWAY AVE,PDO,PORT COQUITLAM,2018,2,49.248454,-122.752197
KINGSWAY AVE,PDO,PORT COQUITLAM,2018,2,49.265884,-122.785923
LOUGHEED HWY,PDO,PORT COQUITLAM,2018,2,49.260699,-122.76035
OTTAWA ST,PDO,PORT COQUITLAM,2018,2,49.257278,-122.746598
PARKVIEW LANE,PDO,PORT COQUITLAM,2018,2,49.253535,-122.790779
WESTWOOD ST,PDO,PORT COQUITLAM,2018,2,49.266804,-122.790693
DORSET AVE,PDO,PORT COQUITLAM,2018,3,49.273577,-122.764108
HAWKINS ST,PDO,PORT COQUITLAM,2018,3,49.254526,-122.738383
LOUGHEED HWY,PDO,PORT COQUITLAM,2018,3,49.256606,-122.750702
BARBERRY DR,PDO,PORT COQUITLAM,2019,1,49.265371,-122.75275
BENNIE PL,PDO,PORT COQUITLAM,2019,1,49.258893,-122.753799
BLUE HERON CRES,PDO,PORT COQUITLAM,2019,1,49.272371,-122.745942
BROOM PL,PDO,PORT COQUITLAM,2019,1,49.280767,-122.763949
CASTLE CRES,PDO,PORT COQUITLAM,2019,1,49.232235,-122.778037
CITADEL DR,PDO,PORT COQUITLAM,2019,1,49.228752,-122.79233
COAST MERIDIAN RD,PDO,PORT COQUITLAM,2019,1,49.264413,-122.756098
COAST MERIDIAN RD,PDO,PORT COQUITLAM,2019,1,49.279611,-122.756123
COQUITLAM AVE,PDO,PORT COQUITLAM,2019,1,49.267412,-122.772022
CORNWALL DR,PDO,PORT COQUITLAM,2019,1,49.276031,-122.741485
DEVON RD,PDO,PORT COQUITLAM,2019,1,49.275659,-122.730362
DORSET AVE,PDO,PORT COQUITLAM,2019,1,49.273914,-122.774116
ELGIN AVE,PDO,PORT COQUITLAM,2019,1,49.263998,-122.781239
EVANS PL,PDO,PORT COQUITLAM,2019,1,49.269377,-122.736299
EVERGREEN ST,PDO,PORT COQUITLAM,2019,1,49.279171,-122.744372
FLINT ST,PDO,PORT COQUITLAM,2019,1,49.272099,-122.770391
GRANT AVE,PDO,PORT COQUITLAM,2019,1,49.270133,-122.757868
HARBOUR ST,PDO,PORT COQUITLAM,2019,1,49.236293,-122.768225
HAWTHORNE AVE,PDO,PORT COQUITLAM,2019,1,49.257241,-122.787641
HUMBER CRES,PDO,PORT COQUITLAM,2019,1,49.249987,-122.776172
HWY 7,PDO,PORT COQUITLAM,2019,1,49.250018,-122.734344
KEBET WAY,PDO,PORT COQUITLAM,2019,1,49.240275,-122.758083
KELLY AVE,PDO,PORT COQUITLAM,2019,1,49.259076,-122.776531
KINGSWAY AVE,PDO,PORT COQUITLAM,2019,1,49.248168,-122.736409
KINGSWAY AVE,PDO,PORT COQUITLAM,2019,1,49.256093,-122.770122
KINGSWAY AVE,PDO,PORT COQUITLAM,2019,1,49.265722,-122.782822
LAURIER AVE,PDO,PORT COQUITLAM,2019,1,49.27478,-122.765464
LOUGHEED HWY,PDO,PORT COQUITLAM,2019,1,49.260511,-122.759278
MARY HILL RD,PDO,PORT COQUITLAM,2019,1,49.257459,-122.778568
MCALLISTER AVE,PDO,PORT COQUITLAM,2019,1,49.26247,-122.7803
MCLEAN AVE,PDO,PORT COQUITLAM,2019,1,49.253284,-122.765555
MERCER AVE,PDO,PORT COQUITLAM,2019,1,49.245373,-122.769876
NICOLA AVE,PDO,PORT COQUITLAM,2019,1,49.256554,-122.743651
OAKDALE ST,PDO,PORT COQUITLAM,2019,1,49.279174,-122.743359
OTTAWA ST,PDO,PORT COQUITLAM,2019,1,49.256332,-122.746975
OTTAWA ST,PDO,PORT COQUITLAM,2019,1,49.257278,-122.746598
OTTAWA ST,PDO,PORT COQUITLAM,2019,1,49.259562,-122.746558
PITT RIVER RD,PDO,PORT COQUITLAM,2019,1,49.23409,-122.768975
PITT RIVER RD,PDO,PORT COQUITLAM,2019,1,49.253585,-122.789792
PRAIRIE AVE,PDO,PORT COQUITLAM,2019,1,49.271204,-122.753848
RICHMOND ST,PDO,PORT COQUITLAM,2019,1,49.281617,-122.739383
RIVERWOOD GATE,PDO,PORT COQUITLAM,2019,1,49.262735,-122.755166
RIVERWOOD GATE,PDO,PORT COQUITLAM,2019,1,49.263684,-122.748705
RIVERWOOD GATE,PDO,PORT COQUITLAM,2019,1,49.264081,-122.744648
ROBIN PL,PDO,PORT COQUITLAM,2019,1,49.282757,-122.758741
SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,1,49.246023,-122.782874
ST THOMAS ST,PDO,PORT COQUITLAM,2019,1,49.281268,-122.734542
TICEHURST LANE,PDO,PORT COQUITLAM,2019,1,49.265488,-122.783653
UNA WAY,PDO,PORT COQUITLAM,2019,1,49.239916,-122.778276
WESTERN DR,PDO,PORT COQUITLAM,2019,1,49.241123,-122.783711
WESTERN DR,PDO,PORT COQUITLAM,2019,1,49.252038,-122.777981
WESTWOOD ST,PDO,PORT COQUITLAM,2019,1,49.268789,-122.790617
WILSON AVE,PDO,PORT COQUITLAM,2019,1,49.260875,-122.786456
WOODLAND DR,PDO,PORT COQUITLAM,2019,1,49.277082,-122.789015
RANGER LANE,PDO,PORT COQUITLAM,2019,2,49.257152,-122.727724
SALISBURY AVE,PDO,PORT COQUITLAM,2019,2,49.272383,-122.760695
SHAUGHNESSY ST,PDO,PORT COQUITLAM,2019,2,49.261663,-122.782298
BROADWAY ST,PDO,PORT COQUITLAM,2019,3,49.243194,-122.76232
BROADWAY ST,PDO,PORT COQUITLAM,2020,1,49.243194,-122.76232
CITADEL DR,PDO,PORT COQUITLAM,2020,1,49.239053,-122.773918
COUTTS WAY,PDO,PORT COQUITLAM,2020,1,49.234976,-122.788464
EASTERN DR,PDO,PORT COQUITLAM,2020,1,49.240377,-122.782117
ELGIN AVE,PDO,PORT COQUITLAM,2020,1,49.263486,-122.780039
EUREKA AVE,PDO,PORT COQUITLAM,2020,1,49.237073,-122.768718
FORT FRASER RISE,PDO,PORT COQUITLAM,2020,1,49.23128,-122.792053
GLORIA DR,PDO,PORT COQUITLAM,2020,1,49.242204,-122.784131
KINGSWAY AVE,PDO,PORT COQUITLAM,2020,1,49.245725,-122.745996
LOBB AVE,PDO,PORT COQUITLAM,2020,1,49.253252,-122.785714
MANCHESTER CRT,PDO,PORT COQUITLAM,2020,1,49.264299,-122.764666
NICOLA AVE,PDO,PORT COQUITLAM,2020,1,49.257688,-122.745463
OTTAWA ST,PDO,PORT COQUITLAM,2020,1,49.257278,-122.746598
PITT RIVER RD,PDO,PORT COQUITLAM,2020,1,49.241622,-122.773597
PITT RIVER RD,PDO,PORT COQUITLAM,2020,1,49.246528,-122.773171
PITT RIVER RD,PDO,PORT COQUITLAM,2020,1,49.254041,-122.778223
RIVERSIDE DR,PDO,PORT COQUITLAM,2020,1,49.260948,-122.74999
SEABORNE AVE,PDO,PORT COQUITLAM,2020,1,49.256651,-122.731322
SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,1,49.240803,-122.788633
SHAUGHNESSY ST,PDO,PORT COQUITLAM,2020,1,49.263998,-122.779979
VILLAGE DR,PDO,PORT COQUITLAM,2020,1,49.253245,-122.738392
WELCHER AVE,PDO,PORT COQUITLAM,2020,1,49.257899,-122.781313
WESTWOOD ST,PDO,PORT COQUITLAM,2020,2,49.266804,-122.790693
AMAZON CRT,PDO,PORT COQUITLAM,2021,1,49.264263,-122.750959
ARGUE ST,PDO,PORT COQUITLAM,2021,1,49.228056,-122.779629
BENNET DR,PDO,PORT COQUITLAM,2021,1,49.233455,-122.790935
BRIDGMAN AVE,PDO,PORT COQUITLAM,2021,1,49.260879,-122.758051
BROADWAY ST,PDO,PORT COQUITLAM,2021,1,49.243414,-122.762353
BROADWAY ST,PDO,PORT COQUITLAM,2021,1,49.246853,-122.762333
BURNS RD,PDO,PORT COQUITLAM,2021,1,49.264841,-122.728241
COAST MERIDIAN RD,PDO,PORT COQUITLAM,2021,1,49.267126,-122.756117
COAST MERIDIAN RD,PDO,PORT COQUITLAM,2021,1,49.2697,-122.756131
CONNAUGHT AVE,PDO,PORT COQUITLAM,2021,1,49.247343,-122.771009
CUMBERLAND ST,PDO,PORT COQUITLAM,2021,1,49.265811,-122.7601
DOMINION AVE,PDO,PORT COQUITLAM,2021,1,49.25839,-122.749562
EASTERN DR,PDO,PORT COQUITLAM,2021,1,49.243124,-122.776139
HAWKINS ST,PDO,PORT COQUITLAM,2021,1,49.254526,-122.738383
JUNE CRES,PDO,PORT COQUITLAM,2021,1,49.240745,-122.786133
KINGSWAY AVE,PDO,PORT COQUITLAM,2021,1,49.248475,-122.752246
KINGSWAY AVE,PDO,PORT COQUITLAM,2021,1,49.256093,-122.770122
KNAPPEN ST,PDO,PORT COQUITLAM,2021,1,49.243553,-122.771899
MAPLE ST,PDO,PORT COQUITLAM,2021,1,49.264166,-122.782693
OMINECA PL,PDO,PORT COQUITLAM,2021,1,49.268168,-122.734514
PITT RIVER RD,PDO,PORT COQUITLAM,2021,1,49.235314,-122.770199
RALEIGH ST,PDO,PORT COQUITLAM,2021,1,49.273822,-122.786003
RHINE CRES,PDO,PORT COQUITLAM,2021,1,49.264252,-122.753999
SEABORNE AVE,PDO,PORT COQUITLAM,2021,1,49.256651,-122.731322
SHAUGHNESSY ST,PDO,PORT COQUITLAM,2021,1,49.263226,-122.780745
SUFFOLK AVE,PDO,PORT COQUITLAM,2021,1,49.266485,-122.771409
TAYLOR ST,PDO,PORT COQUITLAM,2021,1,49.251658,-122.76911
VILLAGE DR,PDO,PORT COQUITLAM,2021,1,49.253245,-122.738392
APEL DR,PDO,PORT COQUITLAM,2022,1,49.285303,-122.751021
ATKINS AVE,PDO,PORT COQUITLAM,2022,1,49.259963,-122.780965
BROADWAY ST,PDO,PORT COQUITLAM,2022,1,49.243414,-122.762353
CHELSEA AVE,PDO,PORT COQUITLAM,2022,1,49.282107,-122.757136
COAST MERIDIAN RD,PDO,PORT COQUITLAM,2022,1,49.261671,-122.756016
DOMINION AVE,PDO,PORT COQUITLAM,2022,1,49.2584,-122.751981
DORSET AVE,PDO,PORT COQUITLAM,2022,1,49.273613,-122.757237
ELINOR CRES,PDO,PORT COQUITLAM,2022,1,49.239597,-122.78773
FRASER AVE,PDO,PORT COQUITLAM,2022,1,49.269166,-122.765799
HAWKINS ST,PDO,PORT COQUITLAM,2022,1,49.254526,-122.738383
HAWKINS ST,PDO,PORT COQUITLAM,2022,1,49.256135,-122.738263
LANGAN AVE,PDO,PORT COQUITLAM,2022,1,49.250094,-122.773803
LAURIER AVE,PDO,PORT COQUITLAM,2022,1,49.27479,-122.763099
LIVERPOOL ST,PDO,PORT COQUITLAM,2022,1,49.277498,-122.760316
MANNING AVE,PDO,PORT COQUITLAM,2022,1,49.268306,-122.763021
MARY HILL RD,PDO,PORT COQUITLAM,2022,1,49.262074,-122.778024
MUSKET TERRACE,PDO,PORT COQUITLAM,2022,1,49.231035,-122.787861
NICOLA AVE,PDO,PORT COQUITLAM,2022,1,49.256554,-122.743651
OTTAWA ST,PDO,PORT COQUITLAM,2022,1,49.256332,-122.746975
OUGHTON DR,PDO,PORT COQUITLAM,2022,1,49.247996,-122.777648
OXFORD ST,PDO,PORT COQUITLAM,2022,1,49.271783,-122.767186
PITT RIVER RD,PDO,PORT COQUITLAM,2022,1,49.252942,-122.790604
PITT RIVER RD,PDO,PORT COQUITLAM,2022,1,49.2536,-122.774457
RALEIGH ST,PDO,PORT COQUITLAM,2022,1,49.270585,-122.786095
REEVE ST,PDO,PORT COQUITLAM,2022,1,49.256377,-122.788125
SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,1,49.265726,-122.778278
SKYE PL,PDO,PORT COQUITLAM,2022,1,49.278769,-122.736246
SOMERSET ST,PDO,PORT COQUITLAM,2022,1,49.280184,-122.740516
ST MICHAEL ST,PDO,PORT COQUITLAM,2022,1,49.263981,-122.761473
TORONTO PL,PDO,PORT COQUITLAM,2022,1,49.285222,-122.753568
WHYTE AVE,PDO,PORT COQUITLAM,2022,1,49.262664,-122.783368
WOOD WAY,PDO,PORT COQUITLAM,2022,1,49.283189,-122.76601
HARBOUR ST,PDO,PORT COQUITLAM,2022,2,49.236293,-122.768225
KINGSWAY AVE,PDO,PORT COQUITLAM,2022,2,49.256093,-122.770122
SEABORNE AVE,PDO,PORT COQUITLAM,2022,2,49.256651,-122.731322
SEABORNE PL,PDO,PORT COQUITLAM,2022,2,49.255928,-122.728462
SHAUGHNESSY ST,PDO,PORT COQUITLAM,2022,2,49.26657,-122.777226
CITADEL DR,PDO,PORT COQUITLAM,2022,3,49.228752,-122.79233
WESTWOOD ST,PDO,PORT COQUITLAM,2022,3,49.268789,-122.790617
KINGSWAY AVE,PDO,PORT COQUITLAM,2022,4,49.248475,-122.752246
