Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
HANEY BYPASS & NORTH AVE,PDO,MAPLE RIDGE,2018,2,49.215843,-122.60683
104 AVE & 240 ST,PDO,MAPLE RIDGE,2018,3,49.191355,-122.556841
104 AVE & 245 ST,PDO,MAPLE RIDGE,2018,3,49.191305,-122.542482
113B AVE & 201A ST,PDO,MAPLE RIDGE,2018,3,49.209286,-122.663224
113B AVE & STEWART CRES,PDO,MAPLE RIDGE,2018,3,49.210539,-122.659427
116 AVE & 232 ST,PDO,MAPLE RIDGE,2018,3,49.213063,-122.577871
118 AVE & 207 ST & CAMWOOD AVE,PDO,MAPLE RIDGE,2018,3,49.21684,-122.64792
122 AVE & 224 ST,PDO,MAPLE RIDGE,2018,3,49.224108,-122.601367
124 AVE & 224 ST,PDO,MAPLE RIDGE,2018,3,49.227721,-122.60127
132 AVE & 224 ST,PDO,MAPLE RIDGE,2018,3,49.242231,-122.60105
205 ST & LORNE AVE & MAPLE CRES,PDO,MAPLE RIDGE,2018,3,49.208644,-122.654343
210 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,3,49.220531,-122.639416
224 ST & BROWN AVE,PDO,MAPLE RIDGE,2018,3,49.221607,-122.601402
230 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2018,3,49.228327,-122.585022
240 ST & RIVER RD & UNSIGNED,PDO,MAPLE RIDGE,2018,3,49.181578,-122.557171
245 ST & MCCLURE DR,PDO,MAPLE RIDGE,2018,3,49.194693,-122.542501
264 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,3,49.220182,-122.490589
JIM ROBSON WAY & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2018,3,49.192614,-122.572723
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY & GOLDEN EARS BRIDGE & GOLDEN EARS WAY,PDO,MAPLE RIDGE,2018,4,49.208845,-122.668656
113B AVE & KINGSTON ST,PDO,MAPLE RIDGE,2018,4,49.209289,-122.665731
122 AVE & 222 ST,PDO,MAPLE RIDGE,2018,4,49.224164,-122.606956
132 AVE & 232 ST,PDO,MAPLE RIDGE,2018,4,49.243176,-122.579788
202 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,4,49.221435,-122.660923
206 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,4,49.22053,-122.650492
207 ST & RIVER RD & RIVER RD W,PDO,MAPLE RIDGE,2018,4,49.213335,-122.647995
225 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,4,49.217114,-122.598939
226 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,4,49.217115,-122.596301
236 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,4,49.220362,-122.568178
248 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,4,49.220272,-122.534702
BROWN AVE & EDGE ST,PDO,MAPLE RIDGE,2018,4,49.221381,-122.597791
CARSHILL ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,4,49.21695,-122.614208
LOUGHEED HWY & RIVER RD & TAMARACK LANE & TURNING LANE,PDO,MAPLE RIDGE,2018,4,49.201042,-122.578643
116 AVE & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,5,49.212423,-122.586332
124 AVE & 232 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2018,5,49.227619,-122.579171
128 AVE & 209 ST & 210 ST & GOLDEN EARS WAY,PDO,MAPLE RIDGE,2018,5,49.234974,-122.638909
128 AVE & LAITY ST,PDO,MAPLE RIDGE,2018,5,49.23509,-122.631728
223 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,5,49.22049,-122.604509
228 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2018,5,49.228542,-122.590318
230 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,5,49.220398,-122.58485
256 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,5,49.220462,-122.512522
287 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,5,49.1734,-122.42895
LOUGHEED HWY & UNNAMED LANE,PDO,MAPLE RIDGE,2018,5,49.178955,-122.541233
128 AVE & 216 ST,PDO,MAPLE RIDGE,2018,6,49.235089,-122.622504
216 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,6,49.220566,-122.622749
222 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,6,49.220495,-122.60701
224 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2018,6,49.231341,-122.601174
224 ST & MCINTOSH AVE,PDO,MAPLE RIDGE,2018,6,49.219531,-122.601719
238B ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,6,49.220355,-122.561232
DEWDNEY TRUNK RD & LAITY ST,PDO,MAPLE RIDGE,2018,6,49.220558,-122.631841
DUNN AVE & MAPLE MEADOWS WAY,PDO,MAPLE RIDGE,2018,6,49.217965,-122.66829
113B AVE & 203 ST & HAMMOND RD & MAPLE CRES,PDO,MAPLE RIDGE,2018,7,49.212069,-122.658672
272 ST & LOUGHEED HWY & ACCESS ROAD,PDO,MAPLE RIDGE,2018,7,49.173079,-122.475686
DEWDNEY TRUNK RD & EDGE ST,PDO,MAPLE RIDGE,2018,7,49.220418,-122.597837
LOUGHEED HWY & RIVER RD,PDO,MAPLE RIDGE,2018,8,49.179571,-122.541872
HANEY BYPASS & RIVER RD,PDO,MAPLE RIDGE,2018,9,49.211524,-122.601536
200 ST & MAPLE MEADOWS WAY & MAPLE MEADOWS WAY OFFRAMP & TURNING LANE,PDO,MAPLE RIDGE,2018,10,49.220396,-122.666544
227 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,10,49.220439,-122.594009
240 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,10,49.220346,-122.557124
112 AVE & 240 ST & KANAKA WAY,PDO,MAPLE RIDGE,2018,11,49.205828,-122.55667
223 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,11,49.216888,-122.604541
203 ST & GOLDEN EARS WAY,PDO,MAPLE RIDGE,2018,12,49.23238,-122.656702
228 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,13,49.220426,-122.590283
228 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,13,49.215969,-122.590379
232 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,13,49.220363,-122.579239
LAITY ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,13,49.217099,-122.631897
216 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,15,49.217037,-122.622845
227 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,15,49.217049,-122.594116
222 ST & HANEY BYPASS & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,17,49.21689,-122.607056
207 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,19,49.218251,-122.647897
207 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,21,49.220516,-122.647839
224 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,23,49.216929,-122.601543
240 ST & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2018,23,49.183312,-122.556831
203 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,24,49.221432,-122.656683
224 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2018,25,49.220463,-122.601689
203 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2018,29,49.219239,-122.657635
DEWDNEY TRUNK RD & LOUGHEED HWY & MAPLE MEADOWS WAY & WEST ST & TURNING LANE,PDO,MAPLE RIDGE,2018,38,49.221211,-122.664242
232 ST & HANEY BYPASS & KANAKA WAY & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2018,55,49.203322,-122.579946
100 AVE & 256 ST,PDO,MAPLE RIDGE,2019,1,49.183959,-122.512708
100A AVE & 246B ST,PDO,MAPLE RIDGE,2019,1,49.184719,-122.538105
102 AVE & 241 ST,PDO,MAPLE RIDGE,2019,1,49.187493,-122.554615
102 AVE & 256 ST,PDO,MAPLE RIDGE,2019,1,49.187538,-122.512677
108 AVE & 284 ST,PDO,MAPLE RIDGE,2019,1,49.198366,-122.435317
110 AVE & 248 ST,PDO,MAPLE RIDGE,2019,1,49.202167,-122.534553
110 AVE & 272 ST,PDO,MAPLE RIDGE,2019,1,49.201418,-122.468477
112 AVE & 246 ST,PDO,MAPLE RIDGE,2019,1,49.207175,-122.539107
112 AVE & 252 ST,PDO,MAPLE RIDGE,2019,1,49.207761,-122.523751
112 AVE & 272 ST,PDO,MAPLE RIDGE,2019,1,49.205647,-122.468471
112 AVE & 280 ST,PDO,MAPLE RIDGE,2019,1,49.205627,-122.442525
113 AVE & 206 ST,PDO,MAPLE RIDGE,2019,1,49.207837,-122.651163
113 AVE & 244 ST,PDO,MAPLE RIDGE,2019,1,49.208043,-122.546456
116 AVE & 232 ST,PDO,MAPLE RIDGE,2019,1,49.213063,-122.577871
116 AVE & 240 ST,PDO,MAPLE RIDGE,2019,1,49.213058,-122.556844
116 AVE & 272 ST,PDO,MAPLE RIDGE,2019,1,49.212983,-122.468348
116 AVE & 280 ST,PDO,MAPLE RIDGE,2019,1,49.21284,-122.437417
117 AVE & 216 ST,PDO,MAPLE RIDGE,2019,1,49.216203,-122.622858
117 AVE & 231 ST,PDO,MAPLE RIDGE,2019,1,49.215149,-122.582108
117 AVE & 232 ST,PDO,MAPLE RIDGE,2019,1,49.214935,-122.579278
117 AVE & FRASERVIEW ST,PDO,MAPLE RIDGE,2019,1,49.215112,-122.635929
117 AVE & LAITY ST,PDO,MAPLE RIDGE,2019,1,49.215103,-122.63193
118 AVE & 203 ST,PDO,MAPLE RIDGE,2019,1,49.217366,-122.658456
118 AVE & 207 ST & CAMWOOD AVE,PDO,MAPLE RIDGE,2019,1,49.21684,-122.64792
118 AVE & 238B ST & CREEKSIDE ST,PDO,MAPLE RIDGE,2019,1,49.216709,-122.561248
118 AVE & 240 ST,PDO,MAPLE RIDGE,2019,1,49.216695,-122.556963
118A AVE & 239 ST,PDO,MAPLE RIDGE,2019,1,49.217473,-122.55901
119 AVE & 203 ST,PDO,MAPLE RIDGE,2019,1,49.220458,-122.657106
119 AVE & 207 ST,PDO,MAPLE RIDGE,2019,1,49.21925,-122.647889
119 AVE & 226 ST & MALL ACCESS,PDO,MAPLE RIDGE,2019,1,49.218963,-122.596296
119 AVE & 228 ST,PDO,MAPLE RIDGE,2019,1,49.218926,-122.590286
119 AVE & COTTONWOOD DR,PDO,MAPLE RIDGE,2019,1,49.218467,-122.570959
119B AVE & 237A ST,PDO,MAPLE RIDGE,2019,1,49.219827,-122.56401
119B AVE & 238B ST,PDO,MAPLE RIDGE,2019,1,49.219574,-122.56125
121 AVE & EDGE ST,PDO,MAPLE RIDGE,2019,1,49.222341,-122.597755
122 AVE & 216 ST,PDO,MAPLE RIDGE,2019,1,49.225145,-122.622666
122 AVE & 223 ST,PDO,MAPLE RIDGE,2019,1,49.224137,-122.603778
122 AVE & 224 ST,PDO,MAPLE RIDGE,2019,1,49.224108,-122.601367
122 AVE & 269 ST,PDO,MAPLE RIDGE,2019,1,49.223742,-122.477671
123 AVE & 203 ST,PDO,MAPLE RIDGE,2019,1,49.226596,-122.656833
123 AVE & 208 ST,PDO,MAPLE RIDGE,2019,1,49.226291,-122.644868
123 AVE & 210 ST,PDO,MAPLE RIDGE,2019,1,49.226303,-122.63945
123 AVE & 227 ST & LEE AVE,PDO,MAPLE RIDGE,2019,1,49.226553,-122.593872
123B AVE & 203 ST & CHATWIN AVE,PDO,MAPLE RIDGE,2019,1,49.227278,-122.656825
124 AVE & 209 ST,PDO,MAPLE RIDGE,2019,1,49.227942,-122.641533
124 AVE & 216 ST,PDO,MAPLE RIDGE,2019,1,49.227845,-122.622597
124 AVE & 227 ST,PDO,MAPLE RIDGE,2019,1,49.227978,-122.593858
124 AVE & 240 ST,PDO,MAPLE RIDGE,2019,1,49.227653,-122.556386
124 AVE & GRAY ST,PDO,MAPLE RIDGE,2019,1,49.227762,-122.608875
124 AVE & LAITY ST,PDO,MAPLE RIDGE,2019,1,49.227846,-122.6318
124B AVE & 230 ST,PDO,MAPLE RIDGE,2019,1,49.229025,-122.585003
126 AVE & 216 ST,PDO,MAPLE RIDGE,2019,1,49.231052,-122.622563
126 AVE & 219 ST,PDO,MAPLE RIDGE,2019,1,49.231103,-122.614231
128 AVE & 227 ST,PDO,MAPLE RIDGE,2019,1,49.235015,-122.593732
128 AVE & 230 ST,PDO,MAPLE RIDGE,2019,1,49.234953,-122.584981
128 AVE & 232 ST,PDO,MAPLE RIDGE,2019,1,49.234894,-122.579338
128 AVE & 256 ST,PDO,MAPLE RIDGE,2019,1,49.235024,-122.511999
130 AVE & 240 ST & MILL ST,PDO,MAPLE RIDGE,2019,1,49.238467,-122.55589
130 AVE & 256 ST,PDO,MAPLE RIDGE,2019,1,49.238401,-122.511889
132 AVE & 203 ST & OLD DEWDNEY TRUNK RD & SHARPE RD,PDO,MAPLE RIDGE,2019,1,49.242284,-122.655845
132 AVE & 216 ST,PDO,MAPLE RIDGE,2019,1,49.242406,-122.622399
132 AVE & 232 ST & PRIVATE DRIVEWAY,PDO,MAPLE RIDGE,2019,1,49.242051,-122.57961
132 AVE & 233 ST,PDO,MAPLE RIDGE,2019,1,49.241939,-122.575827
132 AVE & BALSAM ST,PDO,MAPLE RIDGE,2019,1,49.241907,-122.573519
132 AVE & EDGE ST,PDO,MAPLE RIDGE,2019,1,49.242192,-122.596831
132 AVE & NEAVES RD,PDO,MAPLE RIDGE,2019,1,49.242305,-122.644689
136 AVE & 229A ST,PDO,MAPLE RIDGE,2019,1,49.24964,-122.58638
137 AVE & 228 ST,PDO,MAPLE RIDGE,2019,1,49.250613,-122.590623
144 AVE & 224 ST,PDO,MAPLE RIDGE,2019,1,49.264193,-122.601281
201B ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.221425,-122.662774
202 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.221435,-122.660923
202 ST & TELEP AVE,PDO,MAPLE RIDGE,2019,1,49.225467,-122.661672
206 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.22053,-122.650492
206B ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.220522,-122.648911
207 ST & THORNE AVE,PDO,MAPLE RIDGE,2019,1,49.21485,-122.647943
207A ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.220512,-122.646708
209 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.220531,-122.641406
214 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.220577,-122.628133
217 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.220558,-122.619956
218 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,1,49.216978,-122.617947
220 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,1,49.216942,-122.612692
220 ST & WICKLOW WAY,PDO,MAPLE RIDGE,2019,1,49.217413,-122.612675
221 ST & CLIFF AVE,PDO,MAPLE RIDGE,2019,1,49.216049,-122.610112
224 ST & BROWN AVE,PDO,MAPLE RIDGE,2019,1,49.221607,-122.601402
224 ST & HANEY PL,PDO,MAPLE RIDGE,2019,1,49.219081,-122.601722
224 ST & NORTH AVE,PDO,MAPLE RIDGE,2019,1,49.21597,-122.601448
225 ST & SELKIRK AVE & MALL ACCESS,PDO,MAPLE RIDGE,2019,1,49.217681,-122.59892
227 ST & BROWN AVE,PDO,MAPLE RIDGE,2019,1,49.221381,-122.593995
227 ST & HANEY BYPASS,PDO,MAPLE RIDGE,2019,1,49.209108,-122.595385
227 ST & KENDRICK LOOP & KENDRICK PL,PDO,MAPLE RIDGE,2019,1,49.228694,-122.593832
228 ST & ABERNETHY WAY,PDO,MAPLE RIDGE,2019,1,49.228542,-122.590318
232 ST & BIRCH AVE,PDO,MAPLE RIDGE,2019,1,49.245362,-122.579919
232 ST & FOREMAN DR,PDO,MAPLE RIDGE,2019,1,49.254737,-122.580572
232 ST & SILVER VALLEY RD,PDO,MAPLE RIDGE,2019,1,49.252154,-122.580137
236 ST & FERN CRES,PDO,MAPLE RIDGE,2019,1,49.239514,-122.569461
237A ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.220354,-122.564016
238A ST & GILLAND LOOP,PDO,MAPLE RIDGE,2019,1,49.21543,-122.561205
240 ST & RIVER RD & UNSIGNED,PDO,MAPLE RIDGE,2019,1,49.181578,-122.557171
248 ST & JACKSON RD,PDO,MAPLE RIDGE,2019,1,49.196045,-122.534584
252 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.220364,-122.523587
263 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,1,49.172076,-122.492581
264 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.220182,-122.490589
266 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,1,49.17236,-122.482013
269 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.220113,-122.477866
ACADIA ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,1,49.220537,-122.615567
ANDERSON CREEK DR & PARKSIDE CRES,PDO,MAPLE RIDGE,2019,1,49.256128,-122.582907
BALSAM ST & LARCH AVE,PDO,MAPLE RIDGE,2019,1,49.243665,-122.573495
BROWN AVE & EDGE ST,PDO,MAPLE RIDGE,2019,1,49.221381,-122.597791
CALLAGHAN AVE & HANEY BYPASS,PDO,MAPLE RIDGE,2019,1,49.21333,-122.604057
CAMWOOD AVE & STEEVES ST,PDO,MAPLE RIDGE,2019,1,49.216846,-122.640912
CARMICHAEL ST & GODWIN DR,PDO,MAPLE RIDGE,2019,1,49.204942,-122.518086
CARR ST & RIVER RD,PDO,MAPLE RIDGE,2019,1,49.214286,-122.61673
CARSHILL ST & CLIFF AVE,PDO,MAPLE RIDGE,2019,1,49.216509,-122.614352
CHERRINGTON AVE & CHERRINGTON PL,PDO,MAPLE RIDGE,2019,1,49.218105,-122.626013
CREEKSIDE ST & KANAKA WAY,PDO,MAPLE RIDGE,2019,1,49.204154,-122.566491
DALE DR & THORNE AVE,PDO,MAPLE RIDGE,2019,1,49.21486,-122.654033
DEWDNEY TRUNK RD & FLETCHER ST,PDO,MAPLE RIDGE,2019,1,49.220435,-122.592383
DEWDNEY TRUNK RD & GARIBALDI ST,PDO,MAPLE RIDGE,2019,1,49.220041,-122.461738
DEWDNEY TRUNK RD & HALL ST,PDO,MAPLE RIDGE,2019,1,49.220562,-122.618551
DUNN AVE & WEST ST,PDO,MAPLE RIDGE,2019,1,49.218145,-122.665164
FRASER ST & HANEY PL & MCINTOSH AVE,PDO,MAPLE RIDGE,2019,1,49.219525,-122.600378
FURUKAWA PL & THORNE AVE,PDO,MAPLE RIDGE,2019,1,49.214185,-122.65598
GEE ST & PURDEY AVE,PDO,MAPLE RIDGE,2019,1,49.221487,-122.58622
GOLDEN EARS WAY & MAPLE MEADOWS WAY,PDO,MAPLE RIDGE,2019,1,49.216786,-122.668398
GOLDEN EARS WAY & MAPLE MEADOWS WAY OFFRAMP,PDO,MAPLE RIDGE,2019,1,49.216551,-122.668278
GREENWELL ST & PURDEY AVE,PDO,MAPLE RIDGE,2019,1,49.221509,-122.588967
KIMOLA DR & MCCLURE DR,PDO,MAPLE RIDGE,2019,1,49.1969,-122.538474
LAITY ST & RIVER RD,PDO,MAPLE RIDGE,2019,1,49.213045,-122.631944
LOUGHEED HWY & OWEN ST,PDO,MAPLE RIDGE,2019,1,49.218136,-122.646567
MAPLE CRES & WESTFIELD AVE,PDO,MAPLE RIDGE,2019,1,49.209985,-122.655922
PRINCESS ST & WHARF ST,PDO,MAPLE RIDGE,2019,1,49.202889,-122.655764
RIVER RD & RIVER WYND,PDO,MAPLE RIDGE,2019,1,49.212546,-122.634547
RIVER RD & STEEVES ST,PDO,MAPLE RIDGE,2019,1,49.21212,-122.641027
102 AVE & 244 ST,PDO,MAPLE RIDGE,2019,2,49.187473,-122.545936
104 AVE & 240 ST,PDO,MAPLE RIDGE,2019,2,49.191355,-122.556841
104 AVE & 280 ST,PDO,MAPLE RIDGE,2019,2,49.19119,-122.446492
113B AVE & 201A ST,PDO,MAPLE RIDGE,2019,2,49.209286,-122.663224
113B AVE & KINGSTON ST,PDO,MAPLE RIDGE,2019,2,49.209289,-122.665731
113B AVE & STEWART CRES,PDO,MAPLE RIDGE,2019,2,49.210539,-122.659427
117 AVE & 223 ST,PDO,MAPLE RIDGE,2019,2,49.215506,-122.604571
119 AVE & 222 ST,PDO,MAPLE RIDGE,2019,2,49.218915,-122.60704
119 AVE & 224 ST,PDO,MAPLE RIDGE,2019,2,49.218585,-122.601721
119 AVE & 227 ST,PDO,MAPLE RIDGE,2019,2,49.218944,-122.594054
121 AVE & 216 ST,PDO,MAPLE RIDGE,2019,2,49.222963,-122.622705
121 AVE & 224 ST,PDO,MAPLE RIDGE,2019,2,49.222349,-122.601368
122 AVE & 222 ST,PDO,MAPLE RIDGE,2019,2,49.224164,-122.606956
123 AVE & LAITY ST,PDO,MAPLE RIDGE,2019,2,49.226323,-122.631801
124 AVE & 224 ST,PDO,MAPLE RIDGE,2019,2,49.227721,-122.60127
124 AVE & 256 ST,PDO,MAPLE RIDGE,2019,2,49.227602,-122.512338
128 AVE & LAITY ST,PDO,MAPLE RIDGE,2019,2,49.23509,-122.631728
132 AVE & 224 ST,PDO,MAPLE RIDGE,2019,2,49.242231,-122.60105
141 AVE & 232 ST & MARC RD,PDO,MAPLE RIDGE,2019,2,49.258368,-122.580344
205 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,2,49.221332,-122.653015
206 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,2,49.218529,-122.651305
207 ST & MAPLE CRES,PDO,MAPLE RIDGE,2019,2,49.206212,-122.648316
216 ST & RIVER RD,PDO,MAPLE RIDGE,2019,2,49.214007,-122.622911
220 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,2,49.220526,-122.612764
221 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,2,49.216906,-122.610134
223 ST & RIVER RD,PDO,MAPLE RIDGE,2019,2,49.212229,-122.604702
224 ST & MCINTOSH AVE,PDO,MAPLE RIDGE,2019,2,49.219531,-122.601719
224 ST & SELKIRK AVE & MALL ACCESS,PDO,MAPLE RIDGE,2019,2,49.217729,-122.601635
225 ST & HANEY BYPASS,PDO,MAPLE RIDGE,2019,2,49.210712,-122.599383
227 ST & SELKIRK AVE,PDO,MAPLE RIDGE,2019,2,49.218104,-122.594043
228 ST & RITCHIE AVE,PDO,MAPLE RIDGE,2019,2,49.215476,-122.590388
232 ST & CHERRYWOOD DR,PDO,MAPLE RIDGE,2019,2,49.221528,-122.579252
234 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,2,49.220383,-122.574153
237 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,2,49.220352,-122.565266
240 ST & KANAKA CREEK RD,PDO,MAPLE RIDGE,2019,2,49.199651,-122.556698
243 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,2,49.22031,-122.549743
267 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,2,49.220127,-122.482428
287 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,2,49.1734,-122.42895
COTTONWOOD DR & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,2,49.220327,-122.570941
DARTFORD ST & MAPLE CRES,PDO,MAPLE RIDGE,2019,2,49.206178,-122.649658
DEWDNEY TRUNK RD & EDGE ST,PDO,MAPLE RIDGE,2019,2,49.220418,-122.597837
DEWDNEY TRUNK RD & FRASER ST,PDO,MAPLE RIDGE,2019,2,49.220438,-122.600376
DEWDNEY TRUNK RD & GLENHURST ST,PDO,MAPLE RIDGE,2019,2,49.220378,-122.575457
DEWDNEY TRUNK RD & MCNUTT RD,PDO,MAPLE RIDGE,2019,2,49.220078,-122.466991
HAMMOND RD & MAPLE MEADOWS WAY & MAPLE MEADOWS WAY ONRAMP,PDO,MAPLE RIDGE,2019,2,49.21659,-122.668213
HANEY BYPASS & HARRISON ST,PDO,MAPLE RIDGE,2019,2,49.20635,-122.588958
HANEY BYPASS & NORTH AVE,PDO,MAPLE RIDGE,2019,2,49.215843,-122.60683
LOUGHEED HWY & SPILSBURY ST,PDO,MAPLE RIDGE,2019,2,49.171826,-122.50028
MILLER ST & RIVER RD W,PDO,MAPLE RIDGE,2019,2,49.2134,-122.651318
104 AVE & JACKSON RD,PDO,MAPLE RIDGE,2019,3,49.191303,-122.539493
112 AVE & 240 ST & KANAKA WAY,PDO,MAPLE RIDGE,2019,3,49.205828,-122.55667
119 AVE & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,3,49.217832,-122.643177
122 AVE & 232 ST,PDO,MAPLE RIDGE,2019,3,49.223982,-122.579211
123 AVE & 209 ST,PDO,MAPLE RIDGE,2019,3,49.226294,-122.641545
128 AVE & 216 ST,PDO,MAPLE RIDGE,2019,3,49.235089,-122.622504
223 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,3,49.22049,-122.604509
248 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,3,49.220272,-122.534702
284 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,3,49.219932,-122.431378
BURNETT ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,3,49.220422,-122.588337
LOUGHEED HWY & RIVER RD & TAMARACK LANE & TURNING LANE,PDO,MAPLE RIDGE,2019,3,49.201042,-122.578643
LOUGHEED HWY & UNNAMED LANE,PDO,MAPLE RIDGE,2019,3,49.178955,-122.541233
102 AVE & JACKSON RD,PDO,MAPLE RIDGE,2019,4,49.187794,-122.54122
116 AVE & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,4,49.212423,-122.586332
210 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,4,49.217475,-122.638927
225 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,4,49.217114,-122.598939
236 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,4,49.220362,-122.568178
272 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,4,49.220009,-122.457784
280 ST & LOUGHEED HWY,PDO,MAPLE RIDGE,2019,4,49.174071,-122.444206
DUNN AVE & MAPLE MEADOWS WAY,PDO,MAPLE RIDGE,2019,4,49.217965,-122.66829
102 AVE & 240 ST,PDO,MAPLE RIDGE,2019,5,49.187489,-122.556867
113B AVE & 113B AVE OFFRAMP & 113B AVE ONRAMP & AIRPORT WAY & GOLDEN EARS BRIDGE & GOLDEN EARS WAY,PDO,MAPLE RIDGE,2019,5,49.208845,-122.668656
210 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,5,49.220531,-122.639416
230 ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,5,49.220398,-122.58485
238B ST & DEWDNEY TRUNK RD,PDO,MAPLE RIDGE,2019,5,49.220355,-122.561232
JIM ROBSON WAY & LOUGHEED HWY & TURNING LANE,PDO,MAPLE RIDGE,2019,5,49.192614,-122.572723
113B AVE & 203 ST & HAMMOND RD & MAPLE CRES,PDO,MAPLE RIDGE,2019,6,49.212069,-122.658672
